0.049444444444444444,-0.03611111111111111,0.0375,0.049444444444444444,0.049444444444444444,0.1
0.09888888888888889,-0.07222222222222222,0.075,0.09888888888888889,0.09888888888888889,0.2
0.14833333333333332,-0.10833333333333332,0.11249999999999999,0.14833333333333332,0.14833333333333332,0.30000000000000004
0.19777777777777777,-0.14444444444444443,0.15,0.19777777777777777,0.19777777777777777,0.4
0.24722222222222223,-0.18055555555555552,0.1875,0.24722222222222223,0.24722222222222223,0.5
0.29666666666666663,-0.21666666666666665,0.22499999999999998,0.29666666666666663,0.29666666666666663,0.6000000000000001
0.3461111111111111,-0.25277777777777777,0.2625,0.3461111111111111,0.3461111111111111,0.7000000000000001
0.39555555555555555,-0.28888888888888886,0.3,0.39555555555555555,0.39555555555555555,0.8
0.445,-0.32499999999999996,0.33749999999999997,0.445,0.445,0.9
0.49444444444444446,-0.36111111111111105,0.375,0.49444444444444446,0.49444444444444446,1.0
0.5438888888888889,-0.3972222222222222,0.4125,0.5438888888888889,0.5438888888888889,1.1
0.5933333333333333,-0.4333333333333333,0.44999999999999996,0.5933333333333333,0.5933333333333333,1.2000000000000002
0.6427777777777778,-0.4694444444444444,0.4875,0.6427777777777778,0.6427777777777778,1.3
0.6922222222222222,-0.5055555555555555,0.525,0.6922222222222222,0.6922222222222222,1.4000000000000001
0.7416666666666667,-0.5416666666666666,0.5625,0.7416666666666667,0.7416666666666667,1.5
0.7911111111111111,-0.5777777777777777,0.6,0.7911111111111111,0.7911111111111111,1.6
0.8405555555555555,-0.6138888888888888,0.6375,0.8405555555555555,0.8405555555555555,1.7000000000000002
0.89,-0.6499999999999999,0.6749999999999999,0.89,0.89,1.8
0.9394444444444444,-0.686111111111111,0.7125,0.9394444444444444,0.9394444444444444,1.9000000000000001
0.9888888888888889,-0.7222222222222221,0.75,0.9888888888888889,0.9888888888888889,2.0
1.0383333333333333,-0.7583333333333333,0.7875,1.0383333333333333,1.0383333333333333,2.1
